"ID","NMP","EST","FC","LC","DIST","LCT","SEX","NTP","RP","P_altmani","Proleptus_sp."
2191,"Saludable","Otoño",5,"Los Delfines",30,3.2,"Hembra",6,2,5,1
2192,"Saludable","Otoño",5,"Los Delfines",0,4,"Hembra",9,1,9,0
2193,"Saludable","Otoño",5,"Los Delfines",10,3,"Macho",0,0,0,0
2194,"Saludable","Otoño",5,"Los Delfines",10,3.5,"Hembra",6,1,6,0
2195,"Saludable","Otoño",5,"Los Delfines",10,2.5,"Macho",6,2,3,3
2196,"Saludable","Otoño",5,"Los Delfines",15,2.2,"Macho",19,2,12,7
2197,"Saludable","Otoño",5,"Los Delfines",15,2,"Macho",4,2,3,1
2198,"Saludable","Otoño",5,"Los Delfines",15,1.5,"Macho",0,0,0,0
2199,"Saludable","Otoño",5,"Los Delfines",15,1.4,"Macho",1,1,1,0
2200,"Saludable","Otoño",5,"Los Delfines",15,2.9,"Hembra",10,2,5,5
2201,"Saludable","Otoño",5,"Los Delfines",15,3.3,"Hembra",17,2,11,6
2202,"Saludable","Otoño",5,"Los Delfines",15,3.6,"Hembra",1,1,0,1
2203,"Saludable","Otoño",5,"Los Delfines",15,2.5,"Macho",7,2,5,2
2204,"Saludable","Otoño",5,"Los Delfines",15,1.7,"Macho",1,1,1,0
2205,"Saludable","Otoño",5,"Los Delfines",15,2.5,"Macho",7,2,4,3
2206,"Saludable","Otoño",5,"Los Delfines",20,2.5,"Macho",7,2,6,1
2207,"Saludable","Otoño",5,"Los Delfines",20,3,"Hembra",14,2,6,8
2208,"Saludable","Otoño",5,"Los Delfines",20,1.5,"Hembra",0,0,0,0
2209,"Saludable","Otoño",5,"Los Delfines",20,1.2,"Macho",0,0,0,0
2210,"Saludable","Otoño",5,"Los Delfines",20,3,"Hembra",1,1,1,0
2211,"Saludable","Otoño",5,"Los Delfines",20,1.8,"Hembra",9,2,8,1
2212,"Saludable","Otoño",5,"Los Delfines",20,2,"Macho",3,2,2,1
2213,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2214,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",1,1,1,0
2215,"Saludable","Otoño",5,"Los Delfines",20,1.2,"Macho",0,0,0,0
2216,"Saludable","Otoño",5,"Los Delfines",20,1.3,"Macho",1,1,1,0
2217,"Saludable","Otoño",5,"Los Delfines",20,1.3,"Macho",0,0,0,0
2218,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",1,1,1,0
2219,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2220,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2221,"Saludable","Otoño",5,"Los Delfines",20,1.2,"Macho",0,0,0,0
2222,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2223,"Saludable","Otoño",5,"Los Delfines",20,1.1,"Macho",0,0,0,0
2224,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2225,"Saludable","Otoño",5,"Los Delfines",20,1.4,"Macho",0,0,0,0
2226,"Saludable","Otoño",5,"Los Delfines",25,1.3,"Macho",0,0,0,0
2227,"Saludable","Otoño",5,"Los Delfines",25,1.4,"Hembra",0,0,0,0
2228,"Saludable","Otoño",5,"Los Delfines",25,1.8,"Macho",0,0,0,0
2229,"Saludable","Otoño",5,"Los Delfines",25,1.4,"Macho",1,1,1,0
2230,"Saludable","Otoño",5,"Los Delfines",25,1.5,"Macho",2,1,2,0
2231,"Saludable","Otoño",5,"Los Delfines",25,1.7,"Hembra",1,1,1,0
2232,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",0,0,0,0
2233,"Saludable","Otoño",5,"Los Delfines",25,1.4,"Macho",0,0,0,0
2234,"Saludable","Otoño",5,"Los Delfines",25,1.5,"Macho",1,1,1,0
2235,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",1,1,1,0
2236,"Saludable","Otoño",5,"Los Delfines",25,1.1,"Hembra",0,0,0,0
2237,"Saludable","Otoño",5,"Los Delfines",25,1.2,"Macho",0,0,0,0
2238,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",0,0,0,0
2239,"Saludable","Otoño",5,"Los Delfines",25,1.3,"Macho",1,1,1,0
2240,"Saludable","Otoño",5,"Los Delfines",25,1.6,"Macho",0,0,0,0
2241,"Saludable","Otoño",5,"Los Delfines",25,1.5,"Hembra",2,1,2,0
2242,"Saludable","Otoño",5,"Los Delfines",25,1.6,"Macho",1,1,1,0
2243,"Saludable","Otoño",5,"Los Delfines",25,1.3,"Macho",0,0,0,0
2244,"Saludable","Otoño",5,"Los Delfines",25,1.4,"Macho",0,0,0,0
2245,"Saludable","Otoño",5,"Los Delfines",25,1.2,"Macho",0,0,0,0
2246,"Saludable","Otoño",5,"Los Delfines",25,1.4,"Macho",2,1,2,0
2247,"Saludable","Otoño",5,"Los Delfines",25,2.6,"Hembra",7,2,3,4
2248,"Saludable","Otoño",5,"Los Delfines",25,1.8,"Macho",0,0,0,0
2249,"Saludable","Otoño",5,"Los Delfines",30,1.7,"Macho",1,1,1,0
2250,"Saludable","Otoño",5,"Los Delfines",30,1.9,"Macho",1,1,1,0
2251,"Saludable","Otoño",5,"Los Delfines",30,2,"Macho",0,0,0,0
2252,"Saludable","Otoño",5,"Los Delfines",30,1.3,"Macho",1,1,1,0
2253,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",0,0,0,0
2254,"Saludable","Otoño",5,"Los Delfines",30,2.6,"Macho",0,0,0,0
2255,"Saludable","Otoño",5,"Los Delfines",30,1.5,"Macho",0,0,0,0
2256,"Saludable","Otoño",5,"Los Delfines",30,1.5,"Macho",0,0,0,0
2257,"Saludable","Otoño",5,"Los Delfines",30,1.8,"Macho",0,0,0,0
2258,"Saludable","Otoño",5,"Los Delfines",30,1.9,"Macho",0,0,0,0
2259,"Saludable","Otoño",5,"Los Delfines",30,1.6,"Macho",0,0,0,0
2260,"Saludable","Otoño",5,"Los Delfines",30,3.8,"Hembra",2,1,2,0
2261,"Saludable","Otoño",5,"Los Delfines",30,1.2,"Macho",0,0,0,0
2262,"Saludable","Otoño",5,"Los Delfines",30,1.3,"Macho",0,0,0,0
2263,"Saludable","Otoño",5,"Los Delfines",30,0.8,"Macho",0,0,0,0
2264,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",0,0,0,0
2265,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",0,0,0,0
2266,"Saludable","Otoño",5,"Los Delfines",30,2,"Macho",1,1,1,0
2267,"Saludable","Otoño",5,"Los Delfines",30,1.7,"Macho",0,0,0,0
2268,"Saludable","Otoño",5,"Los Delfines",30,1.3,"Macho",0,0,0,0
2269,"Saludable","Otoño",5,"Los Delfines",30,1.3,"Macho",0,0,0,0
2270,"Saludable","Otoño",5,"Los Delfines",30,1.9,"Macho",0,0,0,0
2271,"Saludable","Otoño",5,"Los Delfines",0,2.1,"Macho",2,1,2,0
2272,"Saludable","Otoño",5,"Los Delfines",5,2.3,"Hembra",5,2,3,2
2273,"Saludable","Otoño",5,"Los Delfines",10,2.5,"Hembra",2,1,2,0
2274,"Saludable","Otoño",5,"Los Delfines",10,1.2,"Macho",7,1,7,0
2275,"Saludable","Otoño",5,"Los Delfines",10,1.5,"Macho",12,2,7,5
2276,"Saludable","Otoño",5,"Los Delfines",10,0.8,"Macho",11,2,10,1
2277,"Saludable","Otoño",5,"Los Delfines",10,1.6,"Macho",0,0,0,0
2278,"Saludable","Otoño",5,"Los Delfines",10,0.9,"Macho",0,0,0,0
2279,"Saludable","Otoño",5,"Los Delfines",15,1,"Macho",3,1,3,0
2280,"Saludable","Otoño",5,"Los Delfines",15,0.9,"Macho",1,1,1,0
2281,"Saludable","Otoño",5,"Los Delfines",15,0.8,"Macho",2,1,2,0
2282,"Saludable","Otoño",5,"Los Delfines",15,0.9,"Macho",0,0,0,0
2283,"Saludable","Otoño",5,"Los Delfines",15,0.8,"Macho",0,0,0,0
2284,"Saludable","Otoño",5,"Los Delfines",15,1,"Macho",0,0,0,0
2285,"Saludable","Otoño",5,"Los Delfines",15,1,"Macho",0,0,0,0
2286,"Saludable","Otoño",5,"Los Delfines",15,0.7,"Macho",0,0,0,0
2287,"Saludable","Otoño",5,"Los Delfines",15,0.6,"Macho",0,0,0,0
2288,"Saludable","Otoño",5,"Los Delfines",15,0.6,"Macho",0,0,0,0
2289,"Saludable","Otoño",5,"Los Delfines",15,0.5,"Macho",0,0,0,0
2290,"Saludable","Otoño",5,"Los Delfines",15,0.4,"Macho",0,0,0,0
2291,"Saludable","Otoño",5,"Los Delfines",15,0.4,"Hembra",0,0,0,0
2292,"Saludable","Otoño",5,"Los Delfines",15,0.5,"Hembra",0,0,0,0
2293,"Saludable","Otoño",5,"Los Delfines",15,1.3,"Macho",2,1,2,0
2294,"Saludable","Otoño",5,"Los Delfines",20,1.4,"Macho",4,1,4,0
2295,"Saludable","Otoño",5,"Los Delfines",20,1.4,"Macho",4,2,2,2
2296,"Saludable","Otoño",5,"Los Delfines",20,0.9,"Macho",1,1,1,0
2297,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",2,1,2,0
2298,"Saludable","Otoño",5,"Los Delfines",20,2.4,"Hembra",5,2,2,3
2299,"Saludable","Otoño",5,"Los Delfines",20,2.2,"Hembra",8,2,2,6
2300,"Saludable","Otoño",5,"Los Delfines",20,0.4,"Hembra",0,0,0,0
2301,"Saludable","Otoño",5,"Los Delfines",20,0.4,"Hembra",0,0,0,0
2302,"Saludable","Otoño",5,"Los Delfines",20,2.5,"Macho",7,2,4,3
2303,"Saludable","Otoño",5,"Los Delfines",20,1.9,"Macho",10,2,7,3
2304,"Saludable","Otoño",5,"Los Delfines",20,1.3,"Macho",9,2,8,1
2305,"Saludable","Otoño",5,"Los Delfines",20,1.7,"Macho",6,1,6,0
2306,"Saludable","Otoño",5,"Los Delfines",20,1.7,"Macho",25,2,22,3
2307,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",3,2,1,2
2308,"Saludable","Otoño",5,"Los Delfines",20,1.2,"Macho",2,1,2,0
2309,"Saludable","Otoño",5,"Los Delfines",20,1.1,"Macho",1,1,1,0
2310,"Saludable","Otoño",5,"Los Delfines",20,1.4,"Macho",1,1,1,0
2311,"Saludable","Otoño",5,"Los Delfines",20,1.4,"Macho",0,0,0,0
2312,"Saludable","Otoño",5,"Los Delfines",20,1.2,"Macho",1,1,0,1
2313,"Saludable","Otoño",5,"Los Delfines",20,1.4,"Macho",1,1,1,0
2314,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2315,"Saludable","Otoño",5,"Los Delfines",20,2.5,"Hembra",7,2,2,5
2316,"Saludable","Otoño",5,"Los Delfines",20,1.7,"Macho",4,2,2,2
2317,"Saludable","Otoño",5,"Los Delfines",25,1.6,"Macho",4,2,2,2
2318,"Saludable","Otoño",5,"Los Delfines",25,1.8,"Macho",9,1,9,0
2319,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",2,1,2,0
2320,"Saludable","Otoño",5,"Los Delfines",25,1.6,"Macho",11,2,6,5
2321,"Saludable","Otoño",5,"Los Delfines",25,1.5,"Macho",3,1,3,0
2322,"Saludable","Otoño",5,"Los Delfines",25,1.1,"Macho",0,0,0,0
2323,"Saludable","Otoño",5,"Los Delfines",25,1.1,"Macho",0,0,0,0
2324,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",0,0,0,0
2325,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",0,0,0,0
2326,"Saludable","Otoño",5,"Los Delfines",25,0.8,"Macho",0,0,0,0
2327,"Saludable","Otoño",5,"Los Delfines",25,1.1,"Macho",0,0,0,0
2328,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",2,1,2,0
2329,"Saludable","Otoño",5,"Los Delfines",25,0.5,"Hembra",0,0,0,0
2330,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",1,1,1,0
2331,"Saludable","Otoño",5,"Los Delfines",25,1.1,"Macho",0,0,0,0
2332,"Saludable","Otoño",5,"Los Delfines",25,1,"Macho",2,1,2,0
2333,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",2,1,2,0
2334,"Saludable","Otoño",5,"Los Delfines",25,0.8,"Macho",0,0,0,0
2335,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",0,0,0,0
2336,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",2,1,2,0
2337,"Saludable","Otoño",5,"Los Delfines",25,0.8,"Macho",0,0,0,0
2338,"Saludable","Otoño",5,"Los Delfines",25,0.7,"Macho",0,0,0,0
2339,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",0,0,0,0
2340,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",2,1,2,0
2341,"Saludable","Otoño",5,"Los Delfines",25,0.8,"Macho",0,0,0,0
2342,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",1,1,1,0
2343,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",2,1,2,0
2344,"Saludable","Otoño",5,"Los Delfines",25,0.7,"Macho",0,0,0,0
2345,"Saludable","Otoño",5,"Los Delfines",25,0.9,"Macho",0,0,0,0
2346,"Saludable","Otoño",5,"Los Delfines",25,0.8,"Macho",0,0,0,0
2347,"Saludable","Otoño",5,"Los Delfines",25,0.8,"Macho",0,0,0,0
2348,"Saludable","Otoño",5,"Los Delfines",25,0.7,"Macho",0,0,0,0
2349,"Saludable","Otoño",5,"Los Delfines",25,1.5,"Macho",1,1,1,0
2350,"Saludable","Otoño",5,"Los Delfines",30,1.9,"Macho",9,2,8,1
2351,"Saludable","Otoño",5,"Los Delfines",30,1.2,"Macho",0,0,0,0
2352,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",1,1,1,0
2353,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",1,1,1,0
2354,"Saludable","Otoño",5,"Los Delfines",30,0.4,"Hembra",0,0,0,0
2355,"Saludable","Otoño",5,"Los Delfines",30,1,"Hembra",0,0,0,0
2356,"Saludable","Otoño",5,"Los Delfines",30,1.6,"Hembra",3,1,0,3
2357,"Saludable","Otoño",5,"Los Delfines",30,1.2,"Hembra",1,1,1,0
2358,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Hembra",1,1,1,0
2359,"Saludable","Otoño",5,"Los Delfines",30,1,"Hembra",1,1,1,0
2360,"Saludable","Otoño",5,"Los Delfines",30,1,"Hembra",0,0,0,0
2361,"Saludable","Otoño",5,"Los Delfines",30,1,"Hembra",2,1,2,0
2362,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Hembra",0,0,0,0
2363,"Saludable","Otoño",5,"Los Delfines",30,1,"Hembra",4,2,2,2
2364,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Hembra",0,0,0,0
2365,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Hembra",1,1,0,1
2366,"Saludable","Otoño",5,"Los Delfines",30,0.8,"Hembra",0,0,0,0
2367,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Hembra",1,1,0,1
2368,"Saludable","Otoño",5,"Los Delfines",30,1.2,"Macho",3,2,2,1
2369,"Saludable","Otoño",5,"Los Delfines",30,1.6,"Macho",5,2,3,2
2370,"Saludable","Otoño",5,"Los Delfines",30,1.8,"Macho",7,2,3,4
2371,"Saludable","Otoño",5,"Los Delfines",30,1.2,"Macho",0,0,0,0
2372,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",0,0,0,0
2373,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",0,0,0,0
2374,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",0,0,0,0
2375,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",0,0,0,0
2376,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",1,1,1,0
2377,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",1,1,1,0
2378,"Saludable","Otoño",5,"Los Delfines",30,0.7,"Macho",1,1,1,0
2379,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",2,1,2,0
2380,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",0,0,0,0
2381,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",1,1,1,0
2382,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",1,1,1,0
2383,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",0,0,0,0
2384,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",0,0,0,0
2385,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",0,0,0,0
2386,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",0,0,0,0
2387,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",1,1,1,0
2388,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",2,1,2,0
2389,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",0,0,0,0
2390,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",0,0,0,0
2391,"Saludable","Otoño",5,"Los Delfines",30,0.8,"Macho",0,0,0,0
2392,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",0,0,0,0
2393,"Saludable","Otoño",5,"Los Delfines",30,0.8,"Macho",0,0,0,0
2394,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",1,1,1,0
2395,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",0,0,0,0
2396,"Saludable","Otoño",5,"Los Delfines",30,0.8,"Macho",0,0,0,0
2397,"Saludable","Otoño",5,"Los Delfines",30,0.8,"Macho",1,1,0,1
2398,"Saludable","Otoño",5,"Los Delfines",30,1,"Macho",1,1,0,1
2399,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",0,0,0,0
2400,"Saludable","Otoño",5,"Los Delfines",30,0.7,"Macho",0,0,0,0
2401,"Saludable","Otoño",5,"Los Delfines",30,0.4,"Hembra",0,0,0,0
2402,"Saludable","Otoño",5,"Los Delfines",0,0.4,"Hembra",0,0,0,0
2403,"Saludable","Otoño",5,"Los Delfines",0,0.9,"Macho",4,1,4,0
2404,"Saludable","Otoño",5,"Los Delfines",10,0.8,"Macho",1,1,1,0
2405,"Saludable","Otoño",5,"Los Delfines",10,0.8,"Macho",1,1,1,0
2406,"Saludable","Otoño",5,"Los Delfines",10,1.1,"Hembra",0,0,0,0
2407,"Saludable","Otoño",5,"Los Delfines",10,1,"Hembra",0,0,0,0
2408,"Saludable","Otoño",5,"Los Delfines",10,0.9,"Macho",0,0,0,0
2409,"Saludable","Otoño",5,"Los Delfines",10,1,"Macho",0,0,0,0
2410,"Saludable","Otoño",5,"Los Delfines",10,1.1,"Macho",0,0,0,0
2411,"Saludable","Otoño",5,"Los Delfines",10,1.1,"Hembra",0,0,0,0
2412,"Saludable","Otoño",5,"Los Delfines",10,1,"Hembra",0,0,0,0
2413,"Saludable","Otoño",5,"Los Delfines",10,1,"Hembra",0,0,0,0
2414,"Saludable","Otoño",5,"Los Delfines",10,1.1,"Macho",2,1,0,2
2415,"Saludable","Otoño",5,"Los Delfines",20,1.1,"Macho",0,0,0,0
2416,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2417,"Saludable","Otoño",5,"Los Delfines",20,1.1,"Hembra",0,0,0,0
2418,"Saludable","Otoño",5,"Los Delfines",20,0.9,"Macho",0,0,0,0
2419,"Saludable","Otoño",5,"Los Delfines",20,1.1,"Macho",0,0,0,0
2420,"Saludable","Otoño",5,"Los Delfines",20,1,"Hembra",0,0,0,0
2421,"Saludable","Otoño",5,"Los Delfines",20,1.1,"Macho",0,0,0,0
2422,"Saludable","Otoño",5,"Los Delfines",20,1.2,"Macho",2,1,2,0
2423,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2424,"Saludable","Otoño",5,"Los Delfines",20,1,"Macho",0,0,0,0
2425,"Saludable","Otoño",5,"Los Delfines",20,2.8,"Hembra",5,2,4,1
2426,"Saludable","Otoño",5,"Los Delfines",25,1.1,"Macho",0,0,0,0
2427,"Saludable","Otoño",5,"Los Delfines",30,1.1,"Macho",1,1,0,1
2428,"Saludable","Otoño",5,"Los Delfines",30,0.9,"Macho",0,0,0,0
2429,"Saludable","Otoño",5,"Los Delfines",30,1.2,"Macho",2,1,2,0
2430,"No saludable","Invierno",6,"Conchán",5,1.5,"Macho",4,1,4,0
2431,"No saludable","Invierno",6,"Conchán",5,2.1,"Hembra",2,1,2,0
2432,"No saludable","Invierno",6,"Conchán",5,2.6,"Hembra",2,1,2,0
2433,"No saludable","Invierno",6,"Conchán",5,2.8,"Hembra",3,1,3,0
2434,"No saludable","Invierno",6,"Conchán",5,3.1,"Hembra",3,2,2,1
2435,"No saludable","Invierno",6,"Conchán",5,3,"Hembra",2,1,2,0
2436,"No saludable","Invierno",6,"Conchán",5,2.6,"Hembra",17,2,7,10
2437,"No saludable","Invierno",6,"Conchán",5,2.5,"Hembra",6,1,6,0
2438,"No saludable","Invierno",6,"Conchán",5,2.3,"Hembra",10,2,5,5
2439,"No saludable","Invierno",6,"Conchán",5,2.3,"Hembra",4,1,4,0
2440,"No saludable","Invierno",6,"Conchán",5,1.7,"Macho",14,1,14,0
2441,"No saludable","Invierno",6,"Conchán",5,1.5,"Macho",4,2,3,1
2442,"No saludable","Invierno",6,"Conchán",5,2.3,"Hembra",6,2,3,3
2443,"No saludable","Invierno",6,"Conchán",5,1.4,"Macho",4,2,2,2
2444,"No saludable","Invierno",6,"Conchán",5,1.7,"Macho",6,2,4,2
2445,"Regularmente saludable","Invierno",6,"El Silencio",5,2.1,"Hembra",4,1,4,0
2446,"Regularmente saludable","Invierno",6,"El Silencio",5,0.3,"Hembra",2,1,2,0
2447,"Regularmente saludable","Invierno",6,"El Silencio",5,0.6,"Hembra",0,0,0,0
2448,"Regularmente saludable","Invierno",6,"El Silencio",5,0.7,"Hembra",3,1,3,0
2449,"Regularmente saludable","Invierno",6,"El Silencio",5,0.7,"Hembra",2,1,2,0
2450,"Regularmente saludable","Invierno",6,"El Silencio",5,0.6,"Hembra",4,1,4,0
2451,"Regularmente saludable","Invierno",6,"El Silencio",5,1.3,"Macho",2,1,2,0
2452,"Regularmente saludable","Invierno",6,"El Silencio",5,1.4,"Hembra",3,1,3,0
2453,"Regularmente saludable","Invierno",6,"El Silencio",5,1.6,"Hembra",2,1,2,0
2454,"Regularmente saludable","Invierno",6,"El Silencio",5,1,"Hembra",6,1,6,0
2455,"Regularmente saludable","Invierno",6,"El Silencio",5,1.3,"Hembra",1,1,1,0
2456,"Regularmente saludable","Invierno",6,"El Silencio",5,1,"Hembra",1,1,1,0
2457,"Regularmente saludable","Invierno",6,"El Silencio",5,4,"Hembra",8,1,8,0
2458,"Regularmente saludable","Invierno",6,"El Silencio",5,3.5,"Macho",6,1,6,0
2459,"Regularmente saludable","Invierno",6,"El Silencio",5,0.8,"Hembra",0,0,0,0
2460,"Saludable","Invierno",6,"Chica",5,1.6,"Hembra",4,1,4,0
2461,"Saludable","Invierno",6,"Chica",5,2.2,"Hembra",1,1,1,0
2462,"Saludable","Invierno",6,"Chica",5,1.9,"Macho",3,1,3,0
2463,"Saludable","Invierno",6,"Chica",5,1.5,"Macho",0,0,0,0
2464,"Saludable","Invierno",6,"Chica",5,2.2,"Hembra",1,1,1,0
2465,"Saludable","Invierno",6,"Chica",5,1.9,"Hembra",3,1,3,0
2466,"Saludable","Invierno",6,"Chica",5,0.5,"Hembra",0,0,0,0
2467,"Saludable","Invierno",6,"Chica",5,4.5,"Hembra",3,1,3,0
2468,"Saludable","Invierno",6,"Chica",5,0.6,"Hembra",5,1,5,0
2469,"Saludable","Invierno",6,"Costa Azul",5,3,"Macho",3,2,1,2
2470,"Saludable","Invierno",6,"Costa Azul",5,2,"Macho",7,2,5,2
2471,"Saludable","Invierno",6,"Costa Azul",5,2,"Macho",0,0,0,0
2472,"Saludable","Invierno",6,"Costa Azul",5,2.8,"Hembra",5,2,1,4
2473,"Saludable","Invierno",6,"Costa Azul",5,2.1,"Hembra",3,2,1,2
2474,"Saludable","Invierno",6,"Costa Azul",5,2.7,"Hembra",4,2,3,1
2475,"Saludable","Invierno",6,"Los Yuyos",5,1.3,"Hembra",1,1,1,0
2476,"Saludable","Invierno",6,"Los Yuyos",5,1.5,"Hembra",2,1,2,0
2477,"Saludable","Invierno",6,"Los Yuyos",5,1.3,"Hembra",0,0,0,0
2478,"Saludable","Invierno",6,"Agua Dulce",5,2,"Macho",3,2,2,1
2479,"Saludable","Invierno",6,"Agua Dulce",5,1.6,"Macho",3,2,2,1
2480,"Saludable","Invierno",6,"Agua Dulce",5,1.4,"Hembra",1,1,1,0
2481,"Saludable","Invierno",6,"Agua Dulce",5,2.8,"Hembra",3,2,1,2
2482,"Saludable","Invierno",6,"Agua Dulce",5,2.9,"Macho",3,2,1,2
2483,"Saludable","Invierno",6,"Agua Dulce",5,2.9,"Macho",3,2,2,1
2484,"Saludable","Invierno",6,"Agua Dulce",5,2,"Macho",1,1,1,0
2485,"Saludable","Invierno",6,"Agua Dulce",5,2.3,"Hembra",4,2,3,1
2486,"Saludable","Invierno",6,"Agua Dulce",5,2.5,"Hembra",3,2,2,1
2487,"Saludable","Invierno",6,"Agua Dulce",5,3.2,"Macho",4,2,2,2
2488,"Saludable","Invierno",6,"Agua Dulce",5,2.2,"Macho",4,1,4,0
2489,"Saludable","Invierno",6,"Agua Dulce",5,2.3,"Macho",7,1,7,0
2490,"Saludable","Invierno",6,"Pucusana",5,3.2,"Hembra",2,1,2,0
2491,"Saludable","Invierno",6,"Pucusana",5,1.8,"Macho",4,1,4,0
2492,"Saludable","Invierno",6,"Pucusana",5,1.9,"Macho",0,0,0,0
2493,"Saludable","Invierno",6,"Pucusana",5,2.7,"Hembra",3,1,3,0
2494,"Saludable","Invierno",6,"Pucusana",5,1.8,"Macho",5,2,4,1
2495,"Saludable","Invierno",6,"Pucusana",5,1.9,"Macho",0,0,0,0
2496,"Saludable","Invierno",6,"Los Yuyos",5,2.7,"Macho",0,0,0,0
2497,"Saludable","Invierno",6,"Los Yuyos",5,3.2,"Macho",3,1,3,0
2498,"Saludable","Invierno",6,"Los Yuyos",5,2.9,"Macho",1,1,1,0
2499,"Saludable","Invierno",6,"Los Yuyos",5,2.5,"Hembra",5,2,2,3
2500,"Saludable","Invierno",6,"Los Yuyos",5,1.7,"Hembra",2,1,2,0
2501,"Saludable","Invierno",6,"Los Yuyos",5,2,"Hembra",1,1,0,1
2502,"Saludable","Invierno",6,"Los Yuyos",5,2.4,"Hembra",1,1,1,0
2503,"Saludable","Invierno",6,"Los Yuyos",5,2,"Hembra",5,2,3,2
2504,"Saludable","Invierno",6,"Los Yuyos",5,2,"Hembra",4,1,4,0
2505,"Saludable","Invierno",6,"Pucusana",5,2.2,"Macho",5,2,3,2
2506,"Saludable","Invierno",6,"Pucusana",5,2.6,"Macho",6,2,2,4
2507,"Saludable","Invierno",6,"Pucusana",5,2.4,"Hembra",5,2,3,2
2508,"Saludable","Invierno",6,"Agua Dulce",5,2.8,"Hembra",1,1,1,0
2509,"Saludable","Invierno",6,"Agua Dulce",5,2.5,"Macho",1,1,1,0
2510,"Saludable","Invierno",6,"Agua Dulce",5,2.7,"Hembra",2,1,2,0
2511,"Saludable","Invierno",6,"Hermosa",5,3.5,"Hembra",8,2,2,6
2512,"Saludable","Invierno",6,"Hermosa",5,3,"Hembra",6,2,4,2
2513,"Saludable","Invierno",6,"Hermosa",5,3,"Hembra",2,2,1,1
2514,"Saludable","Invierno",6,"Hermosa",5,3.3,"Hembra",0,0,0,0
2515,"Saludable","Invierno",6,"Hermosa",5,3.8,"Hembra",3,1,3,0
